week,user_id,channel,is_purchased,gmv
23,207,mobile_ads,1,100
23,210,context_ads,1,200
23,212,mobile_ads,1,10
23,221,bloggers,0,0
23,216,bloggers,0,0
23,222,context_ads,0,0
23,200,mobile_ads,1,10
23,215,bloggers,0,0
23,199,context_ads,1,200
23,179,context_ads,0,0
23,196,context_ads,0,0
23,195,bloggers,1,100
23,193,mobile_ads,0,0
23,192,context_ads,1,10
23,187,social_media,1,50
23,185,social_media,1,400
23,184,social_media,1,50
23,180,social_media,0,0
23,178,context_ads,0,0
23,228,bloggers,1,50
23,173,context_ads,1,50
23,198,context_ads,1,200
23,232,context_ads,1,200
23,292,mobile_ads,1,10
23,234,context_ads,1,200
23,153,bloggers,1,50
23,297,bloggers,1,50
23,300,social_media,1,210
23,289,social_media,0,0
23,287,mobile_ads,0,0
23,279,social_media,0,0
23,277,mobile_ads,0,0
23,275,bloggers,0,0
23,273,social_media,1,50
23,266,context_ads,0,0
23,263,social_media,0,0
23,261,context_ads,0,0
23,256,social_media,1,200
23,253,bloggers,1,200
23,251,context_ads,0,0
23,248,mobile_ads,1,10
23,247,context_ads,0,0
23,246,mobile_ads,1,50
23,245,social_media,1,10
23,242,mobile_ads,0,0
23,241,context_ads,1,50
23,237,mobile_ads,0,0
23,236,social_media,1,10
23,233,context_ads,1,10
23,152,mobile_ads,1,10
23,293,social_media,1,10
23,139,context_ads,0,0
23,54,context_ads,1,10
23,51,bloggers,0,0
23,48,context_ads,1,10
23,47,social_media,1,100
23,46,mobile_ads,1,200
23,42,bloggers,1,50
23,40,mobile_ads,1,10
23,39,social_media,0,0
23,38,mobile_ads,1,10
23,35,context_ads,0,0
23,34,bloggers,0,0
23,30,mobile_ads,1,100
23,24,bloggers,1,200
23,23,bloggers,0,0
23,22,mobile_ads,0,0
23,20,bloggers,1,200
23,18,mobile_ads,1,10
23,17,bloggers,0,0
23,11,mobile_ads,0,0
23,10,social_media,1,100
23,5,social_media,1,100
23,4,context_ads,1,200
23,143,mobile_ads,1,50
23,57,bloggers,0,0
23,59,mobile_ads,0,0
23,16,context_ads,1,50
23,65,context_ads,1,50
23,60,mobile_ads,0,0
23,138,context_ads,1,50
23,136,social_media,1,250
23,135,mobile_ads,0,0
23,130,mobile_ads,0,0
23,126,context_ads,1,10
23,122,social_media,0,0
23,118,context_ads,1,200
23,113,social_media,1,100
23,111,context_ads,0,0
23,108,bloggers,0,0
23,97,social_media,0,0
23,132,context_ads,1,10
23,93,mobile_ads,1,200
23,95,mobile_ads,1,50
23,68,mobile_ads,0,0
23,70,bloggers,1,200
23,72,bloggers,1,200
23,69,social_media,1,300
23,78,context_ads,0,0
23,80,context_ads,0,0
23,81,context_ads,1,50
23,89,mobile_ads,1,10
23,73,context_ads,0,0
23,66,social_media,0,0
24,223,social_media,1,50
24,221,bloggers,0,0
24,203,mobile_ads,1,200
24,219,mobile_ads,1,210
24,217,context_ads,1,200
24,216,context_ads,1,10
24,211,context_ads,0,0
24,208,context_ads,1,100
24,206,social_media,0,0
24,175,mobile_ads,1,300
24,193,bloggers,1,10
24,181,bloggers,0,0
24,178,social_media,1,10
24,173,social_media,0,0
24,170,social_media,0,0
24,161,social_media,0,0
24,225,mobile_ads,0,0
24,157,social_media,1,50
24,194,social_media,1,50
24,228,social_media,0,0
24,270,context_ads,0,0
24,240,bloggers,1,110
24,156,mobile_ads,0,0
24,300,context_ads,0,0
24,298,social_media,0,0
24,289,mobile_ads,0,0
24,288,mobile_ads,1,200
24,282,social_media,1,100
24,281,mobile_ads,1,100
24,276,bloggers,1,10
24,275,context_ads,0,0
24,273,mobile_ads,1,100
24,268,mobile_ads,0,0
24,267,bloggers,0,0
24,262,bloggers,0,0
24,259,context_ads,1,200
24,254,mobile_ads,0,0
24,249,social_media,0,0
24,248,social_media,0,0
24,246,bloggers,1,200
24,245,social_media,0,0
24,239,social_media,1,10
24,153,context_ads,0,0
24,124,mobile_ads,1,10
24,142,context_ads,1,100
24,62,bloggers,1,50
24,61,context_ads,1,200
24,58,mobile_ads,0,0
24,57,bloggers,1,10
24,54,bloggers,1,200
24,43,social_media,0,0
24,42,mobile_ads,0,0
24,38,bloggers,0,0
24,63,social_media,0,0
24,36,bloggers,0,0
24,30,mobile_ads,1,100
24,24,context_ads,0,0
24,15,context_ads,1,100
24,14,context_ads,1,50
24,10,context_ads,0,0
24,7,bloggers,1,50
24,5,mobile_ads,0,0
24,143,context_ads,0,0
24,32,bloggers,1,200
24,64,mobile_ads,0,0
24,40,social_media,1,50
24,72,social_media,1,150
24,136,context_ads,0,0
24,67,mobile_ads,1,50
24,130,social_media,1,100
24,129,bloggers,1,100
24,116,bloggers,0,0
24,115,social_media,1,100
24,114,context_ads,1,10
24,107,bloggers,1,100
24,106,social_media,0,0
24,105,mobile_ads,1,100
24,113,context_ads,1,200
24,88,social_media,1,10
24,102,mobile_ads,0,0
24,100,social_media,0,0
24,97,social_media,0,0
24,96,mobile_ads,0,0
24,92,mobile_ads,0,0
24,90,social_media,0,0
24,104,mobile_ads,1,10
24,81,social_media,1,100
25,190,social_media,1,50
25,191,context_ads,0,0
25,192,social_media,1,200
25,219,social_media,0,0
25,206,social_media,0,0
25,216,mobile_ads,1,10
25,188,social_media,0,0
25,202,mobile_ads,0,0
25,186,context_ads,1,200
25,143,context_ads,0,0
25,180,social_media,0,0
25,178,mobile_ads,0,0
25,169,mobile_ads,1,60
25,159,context_ads,1,50
25,156,social_media,0,0
25,153,social_media,0,0
25,149,bloggers,0,0
25,147,bloggers,0,0
25,223,mobile_ads,0,0
25,182,context_ads,0,0
25,227,bloggers,0,0
25,298,mobile_ads,1,50
25,233,mobile_ads,0,0
25,300,context_ads,0,0
25,297,social_media,0,0
25,295,social_media,0,0
25,283,context_ads,0,0
25,282,social_media,0,0
25,278,social_media,1,10
25,277,social_media,0,0
25,273,social_media,1,100
25,270,bloggers,0,0
25,264,mobile_ads,0,0
25,262,context_ads,1,10
25,261,mobile_ads,0,0
25,258,social_media,1,10
25,251,bloggers,1,100
25,249,context_ads,1,10
25,248,mobile_ads,1,200
25,243,bloggers,1,200
25,238,mobile_ads,0,0
25,237,mobile_ads,0,0
25,232,bloggers,0,0
25,139,mobile_ads,0,0
25,141,mobile_ads,1,10
25,133,bloggers,1,10
25,60,social_media,1,200
25,57,social_media,1,10
25,56,bloggers,0,0
25,49,mobile_ads,1,100
25,47,mobile_ads,0,0
25,39,context_ads,1,200
25,38,bloggers,1,200
25,29,mobile_ads,1,10
25,28,social_media,1,100
25,22,bloggers,0,0
25,20,social_media,0,0
25,18,mobile_ads,0,0
25,17,mobile_ads,0,0
25,15,mobile_ads,1,210
25,13,mobile_ads,1,50
25,8,context_ads,0,0
25,7,mobile_ads,1,100
25,3,mobile_ads,0,0
25,136,social_media,0,0
25,68,context_ads,0,0
25,69,context_ads,1,50
25,33,bloggers,1,100
25,73,context_ads,1,100
25,132,social_media,0,0
25,72,context_ads,0,0
25,128,social_media,1,200
25,125,context_ads,0,0
25,119,bloggers,1,200
25,118,bloggers,0,0
25,117,context_ads,1,100
25,111,social_media,0,0
25,104,context_ads,0,0
25,96,context_ads,0,0
25,116,mobile_ads,1,100
25,91,context_ads,0,0
25,75,context_ads,0,0
25,94,context_ads,1,10
25,77,social_media,0,0
25,79,social_media,0,0
25,76,bloggers,1,50
25,83,social_media,1,10
25,89,social_media,0,0
25,81,bloggers,1,200
26,204,bloggers,0,0
26,218,context_ads,1,50
26,221,bloggers,1,100
26,217,social_media,0,0
26,215,mobile_ads,0,0
26,211,mobile_ads,0,0
26,210,bloggers,0,0
26,208,mobile_ads,1,200
26,202,mobile_ads,0,0
26,169,bloggers,0,0
26,190,context_ads,1,10
26,185,social_media,1,200
26,183,mobile_ads,1,10
26,181,mobile_ads,1,10
26,180,bloggers,0,0
26,175,social_media,1,10
26,170,mobile_ads,0,0
26,222,mobile_ads,1,10
26,194,social_media,0,0
26,226,context_ads,0,0
26,298,mobile_ads,1,100
26,229,social_media,0,0
26,165,social_media,1,10
26,288,context_ads,0,0
26,278,social_media,0,0
26,274,social_media,0,0
26,272,bloggers,0,0
26,268,context_ads,1,50
26,266,bloggers,0,0
26,261,social_media,1,50
26,254,bloggers,1,200
26,250,mobile_ads,1,200
26,248,mobile_ads,0,0
26,244,context_ads,0,0
26,242,social_media,1,50
26,237,context_ads,1,100
26,236,bloggers,1,10
26,235,social_media,0,0
26,233,context_ads,0,0
26,231,bloggers,0,0
26,230,context_ads,1,100
26,228,mobile_ads,1,200
26,163,mobile_ads,0,0
26,173,social_media,1,10
26,159,mobile_ads,1,250
26,78,social_media,0,0
26,68,bloggers,1,200
26,64,social_media,0,0
26,60,mobile_ads,0,0
26,58,social_media,1,10
26,40,mobile_ads,1,10
26,35,bloggers,0,0
26,33,social_media,0,0
26,29,social_media,0,0
26,28,social_media,1,50
26,20,mobile_ads,1,150
26,16,social_media,1,100
26,15,context_ads,1,210
26,11,social_media,1,200
26,7,context_ads,1,200
26,4,mobile_ads,1,10
26,3,bloggers,0,0
26,1,mobile_ads,1,110
26,161,context_ads,1,50
26,79,context_ads,0,0
26,80,context_ads,0,0
26,22,context_ads,0,0
26,92,mobile_ads,0,0
26,153,bloggers,1,50
26,84,context_ads,0,0
26,148,bloggers,0,0
26,145,social_media,0,0
26,144,mobile_ads,1,100
26,141,mobile_ads,1,100
26,137,social_media,1,100
26,136,bloggers,0,0
26,131,bloggers,1,50
26,142,mobile_ads,1,10
26,127,social_media,0,0
26,124,bloggers,1,50
26,123,context_ads,0,0
26,121,context_ads,1,10
26,109,social_media,0,0
26,106,mobile_ads,1,10
26,101,context_ads,1,10
26,128,social_media,0,0
26,94,mobile_ads,0,0
26,93,bloggers,0,0
27,199,social_media,1,50
27,182,mobile_ads,0,0
27,183,social_media,0,0
27,184,social_media,1,200
27,187,mobile_ads,0,0
27,197,social_media,1,200
27,193,mobile_ads,0,0
27,194,social_media,1,10
27,198,bloggers,0,0
27,180,social_media,1,50
27,191,context_ads,1,100
27,179,bloggers,0,0
27,161,social_media,1,200
27,176,mobile_ads,1,10
27,174,bloggers,1,200
27,172,mobile_ads,1,100
27,168,bloggers,0,0
27,164,social_media,0,0
27,163,social_media,1,50
27,162,context_ads,0,0
27,160,context_ads,1,10
27,158,social_media,1,10
27,157,context_ads,1,10
27,202,bloggers,0,0
27,177,context_ads,0,0
27,205,social_media,1,200
27,289,bloggers,0,0
27,215,social_media,1,200
27,155,social_media,0,0
27,300,context_ads,0,0
27,299,context_ads,0,0
27,298,mobile_ads,0,0
27,293,mobile_ads,0,0
27,283,context_ads,1,60
27,275,bloggers,1,50
27,274,context_ads,1,10
27,271,context_ads,0,0
27,267,context_ads,0,0
27,266,context_ads,0,0
27,208,social_media,1,100
27,264,bloggers,1,50
27,260,mobile_ads,1,100
27,258,bloggers,1,10
27,255,bloggers,1,200
27,254,social_media,1,200
27,248,mobile_ads,0,0
27,245,bloggers,1,10
27,244,context_ads,1,100
27,233,context_ads,0,0
27,228,context_ads,0,0
27,221,context_ads,1,100
27,217,mobile_ads,0,0
27,261,bloggers,0,0
27,153,social_media,1,50
27,52,context_ads,0,0
27,148,context_ads,0,0
27,73,bloggers,1,60
27,68,mobile_ads,1,50
27,64,bloggers,0,0
27,62,context_ads,1,10
27,60,social_media,1,10
27,56,bloggers,1,10
27,55,social_media,1,200
27,53,social_media,1,10
27,152,bloggers,0,0
27,51,social_media,1,100
27,33,mobile_ads,0,0
27,32,mobile_ads,0,0
27,30,social_media,0,0
27,28,context_ads,1,200
27,27,context_ads,0,0
27,25,social_media,1,200
27,24,context_ads,1,100
27,21,mobile_ads,0,0
27,16,social_media,0,0
27,9,mobile_ads,1,10
27,8,context_ads,1,10
27,3,context_ads,1,50
27,1,context_ads,1,100
27,76,social_media,1,50
27,77,bloggers,1,10
27,34,bloggers,1,100
27,79,social_media,1,50
27,78,context_ads,0,0
27,141,bloggers,1,200
27,131,mobile_ads,0,0
27,127,social_media,1,50
27,126,social_media,0,0
27,124,context_ads,1,100
27,122,context_ads,0,0
27,121,bloggers,1,10
27,119,bloggers,1,50
27,117,context_ads,0,0
27,116,social_media,0,0
27,108,mobile_ads,1,200
27,147,context_ads,0,0
27,83,social_media,0,0
27,104,social_media,1,100
27,103,social_media,0,0
27,99,mobile_ads,1,100
27,96,mobile_ads,0,0
27,93,mobile_ads,0,0
27,91,social_media,1,10
27,87,context_ads,1,10
27,86,social_media,1,50
27,85,mobile_ads,1,50
27,84,social_media,0,0
27,106,social_media,1,50
28,201,social_media,0,0
28,208,bloggers,1,200
28,209,social_media,0,0
28,214,social_media,0,0
28,230,context_ads,1,10
28,217,context_ads,1,50
28,218,mobile_ads,0,0
28,227,mobile_ads,0,0
28,228,mobile_ads,1,200
28,197,context_ads,0,0
28,215,context_ads,1,50
28,195,context_ads,0,0
28,175,social_media,1,110
28,193,mobile_ads,0,0
28,185,social_media,1,100
28,181,bloggers,0,0
28,180,context_ads,1,10
28,177,mobile_ads,1,50
28,173,context_ads,1,50
28,172,context_ads,0,0
28,168,context_ads,1,50
28,167,context_ads,1,100
28,166,social_media,0,0
28,162,context_ads,0,0
28,194,mobile_ads,1,10
28,231,bloggers,0,0
28,298,context_ads,0,0
28,233,social_media,1,10
28,161,bloggers,0,0
28,297,social_media,1,200
28,293,social_media,1,100
28,291,social_media,1,10
28,290,context_ads,0,0
28,288,social_media,0,0
28,284,social_media,1,200
28,283,mobile_ads,1,10
28,280,mobile_ads,0,0
28,273,context_ads,0,0
28,272,social_media,0,0
28,232,mobile_ads,0,0
28,267,mobile_ads,0,0
28,259,mobile_ads,1,300
28,258,social_media,1,250
28,253,context_ads,1,210
28,252,bloggers,0,0
28,251,mobile_ads,1,100
28,249,mobile_ads,0,0
28,242,social_media,0,0
28,240,bloggers,1,100
28,238,social_media,0,0
28,236,context_ads,1,200
28,234,social_media,1,100
28,264,context_ads,0,0
28,154,mobile_ads,0,0
28,275,social_media,1,100
28,151,context_ads,1,100
28,75,mobile_ads,0,0
28,73,social_media,0,0
28,70,social_media,0,0
28,69,bloggers,0,0
28,67,context_ads,0,0
28,60,social_media,1,200
28,58,context_ads,0,0
28,55,mobile_ads,0,0
28,43,context_ads,0,0
28,41,social_media,0,0
28,40,context_ads,0,0
28,79,bloggers,1,100
28,36,bloggers,1,100
28,26,bloggers,1,200
28,21,bloggers,0,0
28,20,social_media,0,0
28,18,context_ads,1,50
28,17,bloggers,1,100
28,15,bloggers,0,0
28,153,mobile_ads,0,0
28,8,mobile_ads,0,0
28,6,bloggers,0,0
28,5,mobile_ads,0,0
28,1,social_media,0,0
28,28,bloggers,1,100
28,82,mobile_ads,0,0
28,11,context_ads,1,10
28,85,mobile_ads,1,10
28,83,social_media,0,0
28,149,social_media,0,0
28,148,mobile_ads,1,10
28,139,bloggers,0,0
28,136,mobile_ads,1,50
28,132,context_ads,1,10
28,130,bloggers,0,0
28,129,mobile_ads,1,50
28,126,social_media,0,0
28,118,mobile_ads,0,0
28,116,bloggers,0,0
28,114,bloggers,0,0
28,143,social_media,1,50
28,112,bloggers,0,0
28,113,context_ads,1,50
28,87,context_ads,0,0
28,96,bloggers,0,0
28,99,mobile_ads,1,200
28,102,mobile_ads,1,150
28,95,context_ads,1,200
28,105,context_ads,1,100
28,107,social_media,1,10
28,108,mobile_ads,0,0
28,111,bloggers,0,0
28,104,bloggers,1,200
28,86,bloggers,0,0
29,217,social_media,0,0
29,216,social_media,1,10
29,195,social_media,0,0
29,213,bloggers,0,0
29,210,mobile_ads,0,0
29,209,social_media,1,100
29,205,mobile_ads,1,10
29,204,social_media,1,200
29,199,context_ads,0,0
29,196,bloggers,1,200
29,181,bloggers,1,200
29,188,mobile_ads,1,100
29,187,context_ads,1,100
29,182,mobile_ads,0,0
29,177,social_media,1,200
29,172,social_media,1,50
29,168,mobile_ads,1,10
29,164,social_media,0,0
29,218,bloggers,0,0
29,155,bloggers,0,0
29,191,social_media,1,10
29,221,context_ads,0,0
29,274,bloggers,1,200
29,225,context_ads,1,200
29,299,bloggers,0,0
29,297,social_media,1,100
29,293,mobile_ads,0,0
29,291,mobile_ads,0,0
29,290,context_ads,0,0
29,289,bloggers,0,0
29,288,social_media,0,0
29,287,bloggers,0,0
29,283,social_media,0,0
29,222,social_media,1,50
29,278,mobile_ads,0,0
29,268,social_media,1,50
29,263,mobile_ads,0,0
29,260,social_media,1,100
29,254,mobile_ads,0,0
29,248,mobile_ads,0,0
29,237,social_media,0,0
29,236,social_media,0,0
29,233,social_media,1,250
29,232,mobile_ads,1,160
29,269,bloggers,1,10
29,150,bloggers,1,200
29,147,social_media,0,0
29,148,bloggers,0,0
29,50,context_ads,0,0
29,49,bloggers,0,0
29,44,mobile_ads,1,200
29,37,social_media,1,100
29,36,mobile_ads,1,200
29,33,bloggers,0,0
29,31,social_media,1,200
29,29,social_media,0,0
29,28,bloggers,1,50
29,54,mobile_ads,0,0
29,23,bloggers,0,0
29,19,mobile_ads,0,0
29,17,context_ads,0,0
29,15,social_media,0,0
29,13,bloggers,0,0
29,12,context_ads,1,200
29,11,context_ads,1,100
29,4,mobile_ads,1,100
29,2,mobile_ads,1,200
29,149,context_ads,0,0
29,20,social_media,1,10
29,60,mobile_ads,1,100
29,25,social_media,1,110
29,69,social_media,1,10
29,141,mobile_ads,0,0
29,62,social_media,0,0
29,140,social_media,0,0
29,138,context_ads,1,10
29,133,context_ads,1,200
29,132,social_media,1,50
29,124,context_ads,0,0
29,118,bloggers,0,0
29,114,social_media,1,200
29,113,bloggers,1,50
29,126,bloggers,1,50
29,81,bloggers,1,200
29,99,mobile_ads,0,0
29,98,social_media,0,0
29,95,bloggers,1,10
29,90,mobile_ads,0,0
29,89,bloggers,0,0
29,88,social_media,1,100
29,83,bloggers,0,0
29,112,bloggers,1,100
29,77,social_media,1,200
30,200,bloggers,0,0
30,203,social_media,0,0
30,204,social_media,0,0
30,207,bloggers,0,0
30,231,social_media,0,0
30,212,social_media,1,50
30,228,mobile_ads,1,50
30,230,context_ads,1,200
30,198,mobile_ads,1,200
30,208,bloggers,0,0
30,197,social_media,0,0
30,174,context_ads,1,50
30,192,social_media,1,200
30,188,context_ads,1,10
30,187,mobile_ads,0,0
30,186,bloggers,0,0
30,185,social_media,0,0
30,184,mobile_ads,1,100
30,178,context_ads,0,0
30,177,context_ads,1,10
30,172,bloggers,0,0
30,232,context_ads,0,0
30,194,social_media,1,100
30,236,bloggers,1,100
30,293,context_ads,1,50
30,246,bloggers,0,0
30,165,bloggers,0,0
30,296,mobile_ads,0,0
30,295,bloggers,0,0
30,292,social_media,0,0
30,287,bloggers,1,50
30,286,mobile_ads,0,0
30,285,social_media,1,200
30,281,mobile_ads,1,10
30,278,bloggers,0,0
30,277,social_media,1,50
30,276,social_media,0,0
30,275,context_ads,1,50
30,273,mobile_ads,0,0
30,271,context_ads,1,250
30,269,mobile_ads,1,200
30,266,bloggers,1,200
30,265,social_media,0,0
30,258,context_ads,0,0
30,256,social_media,0,0
30,255,social_media,1,100
30,254,context_ads,0,0
30,251,context_ads,0,0
30,249,bloggers,1,10
30,238,context_ads,1,200
30,161,context_ads,0,0
30,149,bloggers,1,10
30,155,bloggers,0,0
30,72,mobile_ads,1,100
30,69,social_media,0,0
30,68,context_ads,1,100
30,67,social_media,0,0
30,66,context_ads,0,0
30,65,social_media,1,10
30,63,mobile_ads,0,0
30,61,social_media,1,250
30,59,context_ads,0,0
30,51,mobile_ads,1,10
30,76,social_media,1,10
30,42,context_ads,0,0
30,30,social_media,1,210
30,27,social_media,0,0
30,25,mobile_ads,1,50
30,16,social_media,1,50
30,14,bloggers,1,50
30,12,context_ads,1,100
30,3,context_ads,1,100
30,2,mobile_ads,0,0
30,1,bloggers,1,200
30,159,context_ads,1,100
30,34,mobile_ads,1,100
30,80,context_ads,0,0
30,57,context_ads,0,0
30,84,bloggers,1,50
30,151,bloggers,0,0
30,81,context_ads,0,0
30,150,mobile_ads,0,0
30,148,social_media,0,0
30,139,context_ads,1,100
30,138,social_media,1,50
30,137,mobile_ads,0,0
30,131,mobile_ads,0,0
30,130,context_ads,0,0
30,128,social_media,0,0
30,125,social_media,0,0
30,135,mobile_ads,1,50
30,101,context_ads,1,200
30,114,mobile_ads,1,60
30,112,context_ads,1,200
30,110,social_media,0,0
30,109,bloggers,1,200
30,108,bloggers,0,0
30,106,bloggers,0,0
30,104,context_ads,0,0
30,119,mobile_ads,0,0
30,97,mobile_ads,1,50
30,89,bloggers,1,10
31,195,social_media,0,0
31,197,context_ads,1,200
31,198,mobile_ads,1,100
31,199,context_ads,1,10
31,206,social_media,1,10
31,202,social_media,0,0
31,204,mobile_ads,1,100
31,205,mobile_ads,1,200
31,190,context_ads,0,0
31,200,bloggers,0,0
31,189,mobile_ads,1,10
31,164,social_media,1,200
31,183,mobile_ads,0,0
31,182,bloggers,0,0
31,180,social_media,1,100
31,178,bloggers,0,0
31,176,social_media,0,0
31,172,context_ads,1,10
31,168,context_ads,1,100
31,166,social_media,1,100
31,165,mobile_ads,0,0
31,162,bloggers,1,50
31,207,mobile_ads,0,0
31,184,context_ads,1,50
31,208,mobile_ads,0,0
31,296,social_media,1,50
31,224,bloggers,0,0
31,300,bloggers,0,0
31,159,bloggers,0,0
31,292,mobile_ads,1,50
31,290,mobile_ads,1,10
31,287,social_media,1,200
31,286,social_media,0,0
31,283,bloggers,0,0
31,282,bloggers,0,0
31,277,social_media,0,0
31,276,mobile_ads,0,0
31,268,social_media,1,100
31,264,mobile_ads,0,0
31,262,mobile_ads,1,200
31,254,social_media,0,0
31,253,context_ads,0,0
31,247,mobile_ads,1,200
31,246,bloggers,1,10
31,243,mobile_ads,1,50
31,242,social_media,0,0
31,241,context_ads,1,10
31,231,mobile_ads,1,10
31,227,social_media,1,10
31,226,context_ads,1,50
31,209,social_media,0,0
31,156,bloggers,1,10
31,285,social_media,1,10
31,146,social_media,1,110
31,73,social_media,0,0
31,72,context_ads,1,200
31,71,mobile_ads,1,50
31,66,bloggers,1,100
31,59,context_ads,0,0
31,55,bloggers,0,0
31,53,bloggers,0,0
31,47,bloggers,1,10
31,43,mobile_ads,1,100
31,40,social_media,1,10
31,39,context_ads,1,10
31,37,context_ads,0,0
31,30,context_ads,0,0
31,27,social_media,0,0
31,25,context_ads,1,10
31,20,mobile_ads,0,0
31,16,context_ads,0,0
31,13,social_media,1,100
31,10,mobile_ads,0,0
31,152,context_ads,1,10
31,6,context_ads,0,0
31,2,mobile_ads,0,0
31,1,social_media,1,50
31,74,mobile_ads,1,100
31,80,social_media,1,10
31,9,context_ads,1,210
31,85,mobile_ads,1,100
31,82,mobile_ads,1,100
31,145,context_ads,1,10
31,139,mobile_ads,1,100
31,138,mobile_ads,1,10
31,137,mobile_ads,0,0
31,136,mobile_ads,0,0
31,132,mobile_ads,1,50
31,128,mobile_ads,0,0
31,126,mobile_ads,1,200
31,123,social_media,0,0
31,122,social_media,1,100
31,140,bloggers,1,50
31,119,context_ads,0,0
31,120,social_media,1,300
31,93,context_ads,1,100
31,95,bloggers,1,10
31,97,social_media,1,100
31,89,mobile_ads,1,200
31,110,bloggers,0,0
31,113,social_media,0,0
31,115,mobile_ads,1,10
31,117,context_ads,1,100
31,108,context_ads,1,100
31,88,context_ads,1,50
32,219,mobile_ads,1,110
32,192,social_media,0,0
32,218,mobile_ads,1,100
32,209,mobile_ads,0,0
32,203,context_ads,0,0
32,202,context_ads,0,0
32,201,social_media,1,10
32,200,context_ads,1,100
32,197,context_ads,1,210
32,171,mobile_ads,1,50
32,177,mobile_ads,1,250
32,175,bloggers,0,0
32,174,mobile_ads,0,0
32,166,context_ads,0,0
32,165,context_ads,1,100
32,162,bloggers,1,100
32,156,bloggers,0,0
32,155,mobile_ads,1,110
32,223,social_media,0,0
32,180,context_ads,1,50
32,232,social_media,1,250
32,263,social_media,0,0
32,236,social_media,0,0
32,296,bloggers,0,0
32,295,context_ads,1,100
32,287,social_media,1,300
32,284,mobile_ads,0,0
32,282,mobile_ads,1,10
32,275,mobile_ads,1,10
32,271,context_ads,1,10
32,266,context_ads,1,10
32,265,social_media,0,0
32,264,context_ads,0,0
32,258,social_media,0,0
32,257,bloggers,0,0
32,254,mobile_ads,0,0
32,253,bloggers,1,100
32,252,social_media,0,0
32,249,social_media,0,0
32,248,social_media,1,100
32,247,social_media,0,0
32,241,social_media,1,10
32,234,bloggers,0,0
32,150,bloggers,0,0
32,154,bloggers,0,0
32,140,bloggers,0,0
32,49,social_media,1,100
32,42,mobile_ads,0,0
32,37,social_media,0,0
32,36,social_media,0,0
32,35,mobile_ads,1,50
32,34,social_media,1,10
32,31,context_ads,0,0
32,29,mobile_ads,0,0
32,25,mobile_ads,0,0
32,19,social_media,1,10
32,15,mobile_ads,1,10
32,14,social_media,1,200
32,13,context_ads,0,0
32,12,context_ads,1,100
32,11,mobile_ads,0,0
32,7,social_media,1,100
32,5,context_ads,0,0
32,2,social_media,0,0
32,141,context_ads,0,0
32,53,context_ads,1,200
32,56,mobile_ads,1,100
32,16,context_ads,1,10
32,66,bloggers,0,0
32,139,social_media,0,0
32,64,mobile_ads,1,100
32,138,social_media,0,0
32,135,mobile_ads,1,50
32,134,bloggers,0,0
32,126,context_ads,1,50
32,124,mobile_ads,1,10
32,123,context_ads,0,0
32,118,mobile_ads,0,0
32,132,social_media,0,0
32,111,context_ads,1,50
32,103,bloggers,1,10
32,99,context_ads,0,0
32,93,social_media,0,0
32,91,social_media,0,0
32,88,bloggers,0,0
32,81,context_ads,1,150
32,117,social_media,0,0
32,74,context_ads,1,100
32,69,mobile_ads,0,0
33,208,mobile_ads,0,0
33,179,bloggers,0,0
33,182,bloggers,1,200
33,185,bloggers,1,10
33,186,context_ads,0,0
33,200,bloggers,1,200
33,192,mobile_ads,1,100
33,193,social_media,1,100
33,203,mobile_ads,1,10
33,178,context_ads,0,0
33,187,mobile_ads,0,0
33,173,social_media,0,0
33,152,social_media,1,50
33,166,bloggers,0,0
33,165,bloggers,1,50
33,161,context_ads,1,100
33,160,context_ads,0,0
33,157,social_media,0,0
33,156,context_ads,1,200
33,153,bloggers,1,50
33,148,mobile_ads,0,0
33,147,context_ads,1,50
33,146,context_ads,0,0
33,216,bloggers,1,400
33,172,bloggers,0,0
33,219,mobile_ads,0,0
33,293,mobile_ads,1,50
33,231,context_ads,1,20
33,140,bloggers,0,0
33,300,mobile_ads,1,200
33,299,social_media,1,100
33,297,context_ads,1,200
33,294,social_media,1,100
33,287,context_ads,0,0
33,286,mobile_ads,1,300
33,284,mobile_ads,0,0
33,283,bloggers,1,200
33,281,social_media,0,0
33,276,context_ads,0,0
33,225,mobile_ads,0,0
33,275,mobile_ads,1,200
33,267,context_ads,0,0
33,265,mobile_ads,1,100
33,264,context_ads,0,0
33,263,social_media,1,150
33,261,mobile_ads,0,0
33,256,mobile_ads,0,0
33,252,social_media,1,100
33,248,context_ads,1,50
33,239,social_media,0,0
33,233,social_media,1,50
33,232,social_media,1,10
33,274,social_media,1,200
33,137,context_ads,1,10
33,215,mobile_ads,1,100
33,128,context_ads,1,100
33,65,social_media,1,50
33,64,mobile_ads,0,0
33,55,social_media,0,0
33,54,mobile_ads,1,100
33,51,bloggers,1,50
33,50,mobile_ads,1,50
33,43,context_ads,1,100
33,42,bloggers,0,0
33,41,context_ads,0,0
33,40,mobile_ads,0,0
33,36,social_media,1,200
33,67,social_media,0,0
33,35,social_media,0,0
33,25,mobile_ads,1,50
33,21,mobile_ads,1,50
33,17,bloggers,0,0
33,15,bloggers,1,100
33,12,social_media,0,0
33,11,social_media,1,10
33,10,bloggers,1,200
33,9,bloggers,0,0
33,7,mobile_ads,0,0
33,5,social_media,0,0
33,3,social_media,1,100
33,31,social_media,0,0
33,68,context_ads,0,0
